"Formatted.Date","Summary","Precip.Type","Temperature..C.","Apparent.Temperature..C.","Humidity","Wind.Speed..km.h.","Wind.Bearing..degrees.","Visibility..km.","Pressure..millibars.","Daily.Summary","Air.Quality"
"4/12/2007","Partly Cloudy","rain",22.77777778,22.77777778,0.37,5.1842,90,10.0464,1014.7,"Mostly cloudy throughout the day.",18.4536762932236
"4/13/2007","Partly Cloudy","rain",21.21666667,21.21666667,0.41,7.2772,58,11.4471,1015.2,"Mostly cloudy throughout the day.",11.881486526598
"4/14/2007","Partly Cloudy","rain",20.18333333,20.18333333,0.45,1.4812,179,10.0464,1014.87,"Mostly cloudy throughout the day.",7.96218974604303
"4/15/2007","Partly Cloudy","rain",18.01111111,18.01111111,0.68,0.322,157,9.982,1014.78,"Mostly cloudy throughout the day.",12.3609268666949
"4/16/2007","Partly Cloudy","rain",17.42222222,17.42222222,0.65,0.5313,139,9.982,1015.54,"Mostly cloudy throughout the day.",14.7545239040991
"4/17/2007","Partly Cloudy","rain",13.96111111,13.96111111,0.82,0,0,9.982,1016.01,"Mostly cloudy throughout the day.",8.73647438561921
"4/18/2007","Partly Cloudy","rain",13.28888889,13.28888889,0.89,2.8819,329,15.8263,1016.52,"Mostly cloudy throughout the day.",3.79743564767978
"4/19/2007","Partly Cloudy","rain",12.32222222,12.32222222,0.89,2.4794,262,9.982,1016.96,"Mostly cloudy throughout the day.",11.4811223681008
"4/20/2007","Partly Cloudy","rain",11.11666667,11.11666667,0.95,3.1717,268,6.2951,1017.04,"Mostly cloudy throughout the day.",2.38540923126595
"4/21/2007","Partly Cloudy","rain",10.53333333,10.53333333,0.95,11.27,280,6.2951,1017.33,"Mostly cloudy throughout the day.",11.5104393706484
"4/22/2007","Clear","rain",12.38333333,12.38333333,0.8,4.6207,172,14.168,1019.59,"Mostly cloudy throughout the day.",9.90009085559067
"4/23/2007","Partly Cloudy","rain",9.861111111,9.861111111,0.96,3.0751,273,3.8318,1017.25,"Mostly cloudy throughout the day.",7.25275718638545
"4/24/2007","Partly Cloudy","rain",8.872222222,8.872222222,0.95,1.5295,320,3.3649,1017.42,"Mostly cloudy throughout the day.",8.81931149090272
"4/25/2007","Partly Cloudy","rain",8.672222222,8.672222222,0.94,3.6386,317,4.2826,1017.74,"Mostly cloudy throughout the day.",9.09400155925354
"4/26/2007","Foggy","rain",7.688888889,7.688888889,1,0,0,0.7406,1018.13,"Mostly cloudy throughout the day.",3.85222389394151
"4/27/2007","Clear","rain",10.91111111,10.91111111,0.99,1.61,210,4.1216,1018.62,"Mostly cloudy throughout the day.",16.9830673061744
"4/28/2007","Clear","rain",14.83888889,14.83888889,0.82,2.6565,193,8.3398,1019.08,"Mostly cloudy throughout the day.",5.71125152490599
"4/29/2007","Clear","rain",18.8,18.8,0.65,1.5295,140,9.982,1019.11,"Mostly cloudy throughout the day.",8.49701482028946
"4/30/2007","Clear","rain",21.09444444,21.09444444,0.49,4.8783,199,9.982,1019.5,"Mostly cloudy throughout the day.",8.84318959490255
"5/1/2007","Partly Cloudy","rain",22.02777778,22.02777778,0.49,4.2826,226,11.0285,1019.86,"Mostly cloudy throughout the day.",22.899402066905
"5/2/2007","Partly Cloudy","rain",22.82777778,22.82777778,0.47,3.6225,188,11.2056,1019.79,"Mostly cloudy throughout the day.",24.8376551758277
"5/3/2007","Partly Cloudy","rain",22.91666667,22.91666667,0.37,4.5563,292,9.982,1019.47,"Mostly cloudy throughout the day.",12.0617489551136
"5/4/2007","Partly Cloudy","rain",23.91666667,23.91666667,0.37,6.2951,154,10.3523,1019.25,"Mostly cloudy throughout the day.",17.1434963703549
"5/5/2007","Partly Cloudy","rain",23.91111111,23.91111111,0.4,2.5599,333,9.982,1018.89,"Mostly cloudy throughout the day.",7.8016188811313
"5/6/2007","Partly Cloudy","rain",23.93333333,23.93333333,0.37,4.347,178,9.982,1018.6,"Mostly cloudy throughout the day.",7.63290117741801
"5/7/2007","Partly Cloudy","rain",23.91666667,23.91666667,0.32,1.1753,205,10.3523,1018.67,"Mostly cloudy throughout the day.",5.04903931085372
"5/8/2007","Partly Cloudy","rain",22.82222222,22.82222222,0.44,3.1234,214,9.982,1018.59,"Mostly cloudy throughout the day.",24.6527508040411
"5/9/2007","Partly Cloudy","rain",21.22777778,21.22777778,0.48,0.4025,181,9.982,1018.67,"Mostly cloudy throughout the day.",19.8178439418106
"5/10/2007","Partly Cloudy","rain",19.07777778,19.07777778,0.51,2.6887,185,9.982,1019.22,"Mostly cloudy throughout the day.",10.9622029269433
"5/11/2007","Partly Cloudy","rain",17.06111111,17.06111111,0.63,1.5778,228,9.982,1019.88,"Mostly cloudy throughout the day.",14.0540218507037
"5/12/2007","Clear","rain",14.90555556,14.90555556,0.72,3.7513,136,15.8263,1019.91,"Mostly cloudy throughout the day.",6.81010309445284
"5/13/2007","Clear","rain",13.08333333,13.08333333,0.87,3.4132,185,14.9569,1020.02,"Mostly cloudy throughout the day.",8.52921663561401
"5/14/2007","Clear","rain",12.71111111,12.71111111,0.89,3.2522,169,15.8263,1020.11,"Mostly cloudy throughout the day.",-1.58292330410759
"5/15/2007","Clear","rain",12.12777778,12.12777778,0.89,3.1717,148,14.9086,1020.12,"Mostly cloudy throughout the day.",13.5842988980635
"5/16/2007","Clear","rain",11.81111111,11.81111111,0.84,4.991,68,14.9569,1018.38,"Mostly cloudy throughout the day.",-2.83421040038634
"5/17/2007","Clear","rain",12.01666667,12.01666667,0.8,6.2629,169,14.9086,1019.91,"Mostly cloudy throughout the day.",7.19625591728897
"5/18/2007","Clear","rain",12.04444444,12.04444444,0.8,6.4239,187,14.812,1020.03,"Mostly cloudy throughout the day.",5.80639617709824
"5/19/2007","Partly Cloudy","rain",10.62777778,10.62777778,0.86,9.7083,151,14.0875,1020.39,"Mostly cloudy throughout the day.",20.557093097152
"5/20/2007","Clear","rain",9.911111111,8.688888889,0.99,9.1448,141,6.118,1020.6,"Mostly cloudy throughout the day.",9.82627413933589
"5/21/2007","Mostly Cloudy","rain",12.55555556,12.55555556,0.9,7.7441,169,9.9015,1020.81,"Mostly cloudy throughout the day.",12.0790717522325
"5/22/2007","Partly Cloudy","rain",15.00555556,15.00555556,0.78,8.7584,154,9.9015,1021.01,"Mostly cloudy throughout the day.",11.1262563819854
"5/23/2007","Partly Cloudy","rain",17.33888889,17.33888889,0.74,12.1877,150,9.982,1020.94,"Mostly cloudy throughout the day.",3.68915537156004
"5/24/2007","Partly Cloudy","rain",19.1,19.1,0.67,12.6224,150,9.982,1020.66,"Mostly cloudy throughout the day.",6.71834031682232
"5/25/2007","Partly Cloudy","rain",21.26111111,21.26111111,0.57,9.9176,147,10.3523,1020.53,"Mostly cloudy throughout the day.",10.2978033370723
"5/26/2007","Partly Cloudy","rain",22.41111111,22.41111111,0.54,11.4471,168,11.2056,1020.16,"Mostly cloudy throughout the day.",10.9089270694891
"5/27/2007","Mostly Cloudy","rain",22.93888889,22.93888889,0.5,8.5491,155,11.2056,1019.95,"Mostly cloudy throughout the day.",10.4203776616766
"5/28/2007","Mostly Cloudy","rain",23.92777778,23.92777778,0.47,11.3022,153,11.3988,1019.43,"Mostly cloudy throughout the day.",8.91619412423827
"5/29/2007","Mostly Cloudy","rain",23.96111111,23.96111111,0.47,8.3076,142,9.982,1018.97,"Mostly cloudy throughout the day.",15.8157532231618
"5/30/2007","Mostly Cloudy","rain",23.96111111,23.96111111,0.38,8.5813,150,9.982,1018.28,"Mostly cloudy throughout the day.",15.9984672451609
"5/31/2007","Mostly Cloudy","rain",23.11111111,23.11111111,0.42,10.7065,145,10.3523,1017.97,"Mostly cloudy throughout the day.",15.1722070868082
"6/1/2007","Mostly Cloudy","rain",22.82222222,22.82222222,0.44,12.4936,178,9.982,1017.68,"Mostly cloudy throughout the day.",12.018989447897
"6/2/2007","Mostly Cloudy","rain",21.11111111,21.11111111,0.47,5.2164,137,9.982,1017.89,"Mostly cloudy throughout the day.",9.76095916130399
"6/3/2007","Mostly Cloudy","rain",18.18888889,18.18888889,0.58,4.8622,95,10.3523,1017.96,"Mostly cloudy throughout the day.",12.7911955277642
"6/4/2007","Mostly Cloudy","rain",16.01666667,16.01666667,0.72,4.6046,50,9.982,1018.31,"Mostly cloudy throughout the day.",12.6641799315613
"6/5/2007","Partly Cloudy","rain",15.46666667,15.46666667,0.72,6.44,80,15.8263,1018.6,"Mostly cloudy throughout the day.",11.2352609551149
"6/6/2007","Partly Cloudy","rain",14.60555556,14.60555556,0.76,6.7459,83,14.9569,1018.65,"Mostly cloudy throughout the day.",8.97717877631906
"6/7/2007","Clear","rain",13.31111111,13.31111111,0.82,3.542,73,15.8263,1018.44,"Mostly cloudy throughout the day.",11.3197197280377
"6/8/2007","Clear","rain",12.73333333,12.73333333,0.83,3.0751,70,15.8263,1018.23,"Mostly cloudy throughout the day.",7.38881843762882
"6/9/2007","Partly Cloudy","rain",13.78888889,13.78888889,0.77,6.0858,50,14.9569,1014.58,"Mostly cloudy throughout the day.",12.2284056752645
"6/10/2007","Partly Cloudy","rain",10.57777778,10.57777778,0.88,6.44,190,15.8263,1018.11,"Mostly cloudy throughout the day.",10.2144043946575
"6/11/2007","Partly Cloudy","rain",10.48333333,10.48333333,0.92,3.22,340,15.4721,1017.73,"Mostly cloudy throughout the day.",2.63696023695019
"6/12/2007","Partly Cloudy","rain",10.28888889,10.28888889,0.91,3.7513,48,14.8764,1017.7,"Mostly cloudy throughout the day.",7.18229889945573
"6/13/2007","Clear","rain",9.972222222,9.972222222,0.92,1.5617,106,10.9802,1017.62,"Mostly cloudy throughout the day.",7.64558408441776
"6/14/2007","Mostly Cloudy","rain",13.63888889,13.63888889,0.9,2.7048,193,9.8049,1017.54,"Mostly cloudy throughout the day.",0.182619474306886
"6/15/2007","Mostly Cloudy","rain",16.73888889,16.73888889,0.74,7.245,147,10.3523,1017.7,"Mostly cloudy throughout the day.",12.316765167747
"6/16/2007","Mostly Cloudy","rain",18.83888889,18.83888889,0.65,3.4132,94,9.982,1017.78,"Mostly cloudy throughout the day.",11.6957949492389
"6/17/2007","Mostly Cloudy","rain",21.16111111,21.16111111,0.59,4.6046,178,9.982,1017.3,"Mostly cloudy throughout the day.",7.23858266947875
"6/18/2007","Mostly Cloudy","rain",22.58888889,22.58888889,0.53,4.4275,117,10.4006,1017.19,"Mostly cloudy throughout the day.",13.3061911890028
"6/19/2007","Mostly Cloudy","rain",22.89444444,22.89444444,0.48,7.6636,53,11.27,1016.68,"Mostly cloudy throughout the day.",16.1964343903175
"6/20/2007","Mostly Cloudy","rain",24.00555556,24.00555556,0.47,9.66,82,11.2056,1016.08,"Mostly cloudy throughout the day.",11.8430591521451
"6/21/2007","Mostly Cloudy","rain",24.00555556,24.00555556,0.35,8.0017,70,11.3988,1015.62,"Mostly cloudy throughout the day.",23.0142791686089
"6/22/2007","Mostly Cloudy","rain",23.97777778,23.97777778,0.44,9.2897,136,11.2056,1014.86,"Mostly cloudy throughout the day.",12.486529080795
"6/23/2007","Mostly Cloudy","rain",25.04444444,25.04444444,0.32,3.5903,185,11.2056,1013.97,"Mostly cloudy throughout the day.",13.446451219164
"6/24/2007","Mostly Cloudy","rain",24.07777778,24.07777778,0.35,4.9588,101,10.3523,1013.39,"Mostly cloudy throughout the day.",6.58402199278508
"6/25/2007","Mostly Cloudy","rain",22.38333333,22.38333333,0.45,9.4829,102,9.982,1013.18,"Mostly cloudy throughout the day.",5.4274926834797
"6/26/2007","Mostly Cloudy","rain",21.20555556,21.20555556,0.52,3.6869,101,9.982,1013.21,"Mostly cloudy throughout the day.",20.1662853520679
"6/27/2007","Mostly Cloudy","rain",18.26111111,18.26111111,0.62,6.2146,28,10.3523,1013.75,"Mostly cloudy throughout the day.",14.7076572668358
"6/28/2007","Mostly Cloudy","rain",17.2,17.2,0.67,14.49,30,9.982,1014.13,"Mostly cloudy throughout the day.",11.3173370043978
"6/29/2007","Partly Cloudy","rain",15.99444444,15.99444444,0.75,3.1073,54,9.982,1014.13,"Mostly cloudy throughout the day.",10.1527348347314
"6/30/2007","Clear","rain",15.96111111,15.96111111,0.79,12.2843,23,11.9301,1014.06,"Mostly cloudy throughout the day.",5.47680995728295
"7/1/2007","Mostly Cloudy","rain",15.44444444,15.44444444,0.72,13.846,31,15.8263,1013.92,"Mostly cloudy throughout the day.",7.79161254841873
"7/2/2007","Partly Cloudy","rain",14.37222222,14.37222222,0.75,10.9963,52,15.8263,1013.82,"Mostly cloudy throughout the day.",20.7207701241016
"7/3/2007","Mostly Cloudy","rain",13.60555556,13.60555556,0.9,9.982,53,12.0428,1012.67,"Mostly cloudy throughout the day.",11.2344359625861
"7/4/2007","Partly Cloudy","rain",12.82222222,12.82222222,0.82,6.2468,48,15.8263,1013.04,"Mostly cloudy throughout the day.",2.60888909138664
"7/5/2007","Partly Cloudy","rain",12.75,12.75,0.83,3.3488,72,15.8263,1013.03,"Mostly cloudy throughout the day.",6.92773888967605
"7/6/2007","Partly Cloudy","rain",11.41666667,11.41666667,0.92,6.2307,38,15.2628,1012.98,"Mostly cloudy throughout the day.",6.34863808737291
"7/7/2007","Partly Cloudy","rain",12.33333333,12.33333333,0.86,2.4633,139,9.982,1012.83,"Mostly cloudy throughout the day.",1.83639401655447
"7/8/2007","Mostly Cloudy","rain",14.90555556,14.90555556,0.78,10.2879,160,9.982,1013.03,"Mostly cloudy throughout the day.",6.6486329291065
"7/9/2007","Mostly Cloudy","rain",15.89444444,15.89444444,0.74,10.2879,154,9.982,1013.13,"Mostly cloudy throughout the day.",10.1365236482534
"7/10/2007","Mostly Cloudy","rain",17.22777778,17.22777778,0.72,12.0589,147,9.982,1013.13,"Mostly cloudy throughout the day.",4.09751606219518
"7/11/2007","Mostly Cloudy","rain",17.82777778,17.82777778,0.73,7.4704,166,9.982,1013.1,"Mostly cloudy throughout the day.",4.33711093430264
"7/12/2007","Mostly Cloudy","rain",17.91666667,17.91666667,0.72,10.0947,158,9.982,1013.17,"Mostly cloudy throughout the day.",4.68211874765719
"7/13/2007","Mostly Cloudy","rain",19.05555556,19.05555556,0.67,9.0965,128,9.982,1013,"Mostly cloudy throughout the day.",10.2755782798271
"7/14/2007","Mostly Cloudy","rain",20.14444444,20.14444444,0.67,7.5187,177,9.982,1012.69,"Mostly cloudy throughout the day.",14.9802594248642
"7/15/2007","Mostly Cloudy","rain",20.26111111,20.26111111,0.62,3.8962,166,9.982,1012.54,"Mostly cloudy throughout the day.",23.1506030351234
"7/16/2007","Mostly Cloudy","rain",21.20555556,21.20555556,0.62,4.6368,170,9.982,1011.87,"Mostly cloudy throughout the day.",12.9679970988093
"7/17/2007","Overcast","rain",21.25555556,21.25555556,0.67,4.8944,164,9.982,1011.19,"Mostly cloudy throughout the day.",8.88256388990673
"7/18/2007","Overcast","rain",20.23333333,20.23333333,0.66,7.2128,161,9.982,1011.17,"Mostly cloudy throughout the day.",11.6242172333119
"7/19/2007","Overcast","rain",19.07777778,19.07777778,0.71,7.6475,153,9.982,1011.08,"Mostly cloudy throughout the day.",10.3354252304724
"7/20/2007","Mostly Cloudy","rain",17.94444444,17.94444444,0.77,10.5777,142,9.982,1011.28,"Mostly cloudy throughout the day.",10.1115909167762
"7/21/2007","Mostly Cloudy","rain",15.49444444,15.49444444,0.82,20.608,151,11.0285,1012.08,"Mostly cloudy throughout the day.",13.5182599110196
"7/22/2007","Mostly Cloudy","rain",14.14444444,14.14444444,0.89,8.4364,146,9.9015,1012.64,"Mostly cloudy throughout the day.",3.29319187224175
"7/23/2007","Mostly Cloudy","rain",14.53888889,14.53888889,0.86,11.0768,103,11.8979,1012.79,"Mostly cloudy throughout the day.",5.31091510087798
"7/24/2007","Mostly Cloudy","rain",14.13888889,14.13888889,0.86,3.6708,142,11.6886,1012.79,"Mostly cloudy throughout the day.",11.4496980681674
"7/25/2007","Mostly Cloudy","rain",13.4,13.4,0.9,3.5098,116,11.9784,1012.56,"Mostly cloudy throughout the day.",7.99896826405061
"7/26/2007","Mostly Cloudy","rain",13.42777778,13.42777778,0.9,3.3488,71,11.9784,1012.8,"Mostly cloudy throughout the day.",3.04049490863923
"7/27/2007","Partly Cloudy","rain",11.58888889,11.58888889,0.74,5.474,139,14.9569,1009.9,"Mostly cloudy throughout the day.",11.4337174882526
"7/28/2007","Mostly Cloudy","rain",14.42222222,14.42222222,0.83,10.7709,63,14.9086,1011.91,"Mostly cloudy throughout the day.",12.5724649932672
"7/29/2007","Mostly Cloudy","rain",13.91666667,13.91666667,0.86,10.6904,72,14.812,1011.72,"Mostly cloudy throughout the day.",8.02100517847667
"7/30/2007","Mostly Cloudy","rain",13.4,13.4,0.9,10.3201,82,14.0875,1011.51,"Mostly cloudy throughout the day.",10.420704605276
"7/31/2007","Overcast","rain",13.86666667,13.86666667,0.9,7.9373,106,9.9015,1011.51,"Mostly cloudy throughout the day.",8.33592803808114
"8/1/2007","Mostly Cloudy","rain",14.90555556,14.90555556,0.84,11.27,108,9.7566,1011.6,"Mostly cloudy throughout the day.",1.39454637541361
"8/2/2007","Mostly Cloudy","rain",15.93333333,15.93333333,0.74,10.6743,132,9.4346,1011.59,"Mostly cloudy throughout the day.",16.2175647591972
"8/3/2007","Mostly Cloudy","rain",17.12777778,17.12777778,0.65,19.8996,138,9.9015,1011.41,"Mostly cloudy throughout the day.",10.3377710096887
"8/4/2007","Mostly Cloudy","rain",18.75,18.75,0.58,19.4166,157,9.9015,1011.2,"Mostly cloudy throughout the day.",7.99817253584045
"8/5/2007","Mostly Cloudy","rain",18.96111111,18.96111111,0.6,17.0499,147,9.982,1011.25,"Mostly cloudy throughout the day.",14.3451874738333
"8/6/2007","Mostly Cloudy","rain",19.99444444,19.99444444,0.54,16.8728,136,10.0464,1010.98,"Mostly cloudy throughout the day.",7.09064128332841
"8/7/2007","Mostly Cloudy","rain",21.11111111,21.11111111,0.5,17.3397,129,10.0464,1010.48,"Mostly cloudy throughout the day.",8.77356087100049
"8/8/2007","Mostly Cloudy","rain",21.09444444,21.09444444,0.46,21.9604,140,10.4006,1010.24,"Mostly cloudy throughout the day.",10.1586411618983
"8/9/2007","Partly Cloudy","rain",21.17777778,21.17777778,0.43,19.8191,157,10.0464,1009.55,"Mostly cloudy throughout the day.",1.42821477541988
"8/10/2007","Partly Cloudy","rain",21.22777778,21.22777778,0.41,16.4703,156,11.27,1009.04,"Mostly cloudy throughout the day.",12.6210443188115
"8/11/2007","Partly Cloudy","rain",20.1,20.1,0.45,13.7977,137,11.4471,1008.55,"Mostly cloudy throughout the day.",10.3387799633198
"8/12/2007","Mostly Cloudy","rain",19.02777778,19.02777778,0.51,9.7888,147,11.27,1008.17,"Mostly cloudy throughout the day.",10.4927535207308
"8/13/2007","Mostly Cloudy","rain",17.85,17.85,0.59,14.0553,121,11.2056,1008.46,"Mostly cloudy throughout the day.",7.58856410537196
"8/14/2007","Mostly Cloudy","rain",16.26111111,16.26111111,0.66,11.2861,122,9.9015,1008.94,"Mostly cloudy throughout the day.",16.1770520749864
"8/15/2007","Partly Cloudy","rain",14.98333333,14.98333333,0.72,13.9426,129,11.27,1009.55,"Mostly cloudy throughout the day.",9.28541498400532
"8/16/2007","Mostly Cloudy","rain",14.46666667,14.46666667,0.65,11.0285,139,14.812,1009.57,"Mostly cloudy throughout the day.",10.5814677597755
"8/17/2007","Partly Cloudy","rain",13.94444444,13.94444444,0.6,10.8031,150,14.9569,1009.53,"Mostly cloudy throughout the day.",1.86630096374974
"8/18/2007","Partly Cloudy","rain",12.31666667,12.31666667,0.65,11.1734,139,15.8263,1009.56,"Mostly cloudy throughout the day.",7.97160382461569
"8/19/2007","Partly Cloudy","rain",11.76111111,11.76111111,0.66,10.8997,159,15.8263,1009.47,"Mostly cloudy throughout the day.",12.2678179337758
"8/20/2007","Mostly Cloudy","rain",10.82777778,10.82777778,0.62,13.1859,142,14.9569,1011.18,"Mostly cloudy throughout the day.",10.3592528598327
"8/21/2007","Partly Cloudy","rain",10.13888889,10.13888889,0.73,10.948,141,15.8263,1009.25,"Mostly cloudy throughout the day.",8.0855702161852
"8/22/2007","Partly Cloudy","rain",10.62777778,10.62777778,0.71,11.109,160,14.9086,1008.87,"Mostly cloudy throughout the day.",6.19924873490544
"8/23/2007","Partly Cloudy","rain",10.60555556,10.60555556,0.69,13.524,157,14.9569,1008.82,"Mostly cloudy throughout the day.",4.84669490795657
"8/24/2007","Mostly Cloudy","rain",10.07222222,10.07222222,0.71,15.5848,139,9.982,1008.84,"Mostly cloudy throughout the day.",10.8795756068901
"8/25/2007","Mostly Cloudy","rain",11.16111111,11.16111111,0.71,21.5257,149,9.982,1009.07,"Mostly cloudy throughout the day.",4.64977592708598
"8/26/2007","Partly Cloudy","rain",12.88888889,12.88888889,0.67,22.9586,150,10.3523,1009.23,"Mostly cloudy throughout the day.",10.6989915397976
"8/27/2007","Clear","rain",15.05,15.05,0.6,26.4845,149,11.2056,1009.25,"Mostly cloudy throughout the day.",9.97982182496689
"8/28/2007","Mostly Cloudy","rain",15.16111111,15.16111111,0.59,26.726,149,9.982,1009.44,"Mostly cloudy throughout the day.",15.4115584068462
"8/29/2007","Mostly Cloudy","rain",16.27222222,16.27222222,0.56,23.3611,149,10.3523,1009.76,"Mostly cloudy throughout the day.",11.3050209121645
"8/30/2007","Mostly Cloudy","rain",17.8,17.8,0.46,28.0623,148,9.982,1009.34,"Mostly cloudy throughout the day.",6.63218393128057
"8/31/2007","Mostly Cloudy","rain",17.93888889,17.93888889,0.46,27.9013,158,9.982,1009.14,"Mostly cloudy throughout the day.",12.9009317078185
"9/1/2007","Mostly Cloudy","rain",18.85555556,18.85555556,0.41,25.7439,155,10.3523,1009.01,"Mostly cloudy throughout the day.",13.6323540427118
"9/2/2007","Mostly Cloudy","rain",17.98888889,17.98888889,0.43,26.3557,158,9.982,1008.83,"Mostly cloudy throughout the day.",14.233040704496
"9/3/2007","Mostly Cloudy","rain",17.96111111,17.96111111,0.51,25.0516,129,9.982,1008.43,"Mostly cloudy throughout the day.",20.6427712355811
"9/4/2007","Mostly Cloudy","rain",17.36111111,17.36111111,0.47,25.5668,141,10.3523,1008.7,"Mostly cloudy throughout the day.",11.3726756673179
"9/5/2007","Mostly Cloudy","rain",16.25,16.25,0.52,23.3289,148,9.982,1009.03,"Mostly cloudy throughout the day.",4.77799313859725
"9/6/2007","Mostly Cloudy","rain",14.12222222,14.12222222,0.47,20.0284,158,9.982,1009.42,"Mostly cloudy throughout the day.",11.9615925144255
"9/7/2007","Mostly Cloudy","rain",12.95,12.95,0.55,14.9569,157,10.3523,1010.18,"Mostly cloudy throughout the day.",13.7055756264124
"9/8/2007","Mostly Cloudy","rain",12.24444444,12.24444444,0.52,22.9425,160,9.982,1010.85,"Mostly cloudy throughout the day.",6.03475630895867
"9/9/2007","Mostly Cloudy","rain",11.68888889,11.68888889,0.57,19.6581,159,15.8263,1011.08,"Mostly cloudy throughout the day.",9.02890765734039
"9/10/2007","Mostly Cloudy","rain",11.15555556,11.15555556,0.59,20.7368,157,14.9569,1011.22,"Mostly cloudy throughout the day.",7.27430622058263
"9/11/2007","Partly Cloudy","rain",9.216666667,8.627777778,0.9,5.8443,189,14.6349,1014.24,"Mostly cloudy throughout the day.",10.6386583959849
"9/12/2007","Partly Cloudy","rain",8.683333333,8.2,0.9,5.2486,246,11.6725,1014.73,"Mostly cloudy throughout the day.",6.92755620313168
"9/13/2007","Mostly Cloudy","rain",9.188888889,7.3,0.77,12.3165,328,14.9569,1013.46,"Mostly cloudy throughout the day.",18.4787030468102
"9/14/2007","Partly Cloudy","rain",8.594444444,7.788888889,0.93,6.2951,80,11.6725,1014.81,"Mostly cloudy throughout the day.",-0.436048381230499
"9/15/2007","Partly Cloudy","rain",7.505555556,7.505555556,0.93,1.8515,149,9.6761,1014.35,"Mostly cloudy throughout the day.",5.4986746066538
"9/16/2007","Partly Cloudy","rain",6.216666667,4.194444444,0.95,9.6761,302,9.6922,1014.42,"Mostly cloudy throughout the day.",9.88729496269353
"9/17/2007","Foggy","rain",5.855555556,5.855555556,0.93,0.4347,53,0.4669,1014.35,"Mostly cloudy throughout the day.",8.9729871267797
"9/18/2007","Clear","rain",5.933333333,5.933333333,1,0.1449,230,5.8443,1014.55,"Mostly cloudy throughout the day.",1.89829089548198
"9/19/2007","Clear","rain",10.40555556,10.40555556,1,0.7245,18,5.3935,1014.91,"Mostly cloudy throughout the day.",-1.82534399107967
"9/20/2007","Partly Cloudy","rain",12.54444444,12.54444444,0.78,7.2611,159,9.5312,1014.44,"Mostly cloudy throughout the day.",3.75239985070107
"9/21/2007","Partly Cloudy","rain",13.86111111,13.86111111,0.77,3.8801,245,11.1251,1014.52,"Mostly cloudy throughout the day.",6.11456265772222
"9/22/2007","Partly Cloudy","rain",15.97777778,15.97777778,0.63,4.669,291,11.3988,1014.75,"Mostly cloudy throughout the day.",18.2663186340589
"9/23/2007","Partly Cloudy","rain",17.26666667,17.26666667,0.57,5.474,312,11.27,1014.41,"Mostly cloudy throughout the day.",9.95506294568344
"9/24/2007","Partly Cloudy","rain",17.84444444,17.84444444,0.5,2.6726,211,11.27,1014.02,"Mostly cloudy throughout the day.",15.4217131352698
"9/25/2007","Partly Cloudy","rain",16.42777778,16.42777778,0.54,3.9928,296,10.8997,1013.55,"Mostly cloudy throughout the day.",18.4596948144933
"9/26/2007","Partly Cloudy","rain",17.77777778,17.77777778,0.46,1.6744,264,11.27,1013.02,"Mostly cloudy throughout the day.",11.2749845721996
"9/27/2007","Partly Cloudy","rain",17.84444444,17.84444444,0.45,4.4275,41,11.27,1011.95,"Mostly cloudy throughout the day.",5.04696363867793
"9/28/2007","Partly Cloudy","rain",17.3,17.3,0.5,5.6672,12,11.3988,1012.11,"Mostly cloudy throughout the day.",14.3008773810606
"9/29/2007","Partly Cloudy","rain",15.18333333,15.18333333,0.65,12.7351,70,11.2056,1012.13,"Mostly cloudy throughout the day.",19.1091742308512
"9/30/2007","Mostly Cloudy","rain",13.00555556,13.00555556,0.7,3.7191,62,15.8263,1012.52,"Mostly cloudy throughout the day.",14.2890708429399
"10/1/2007","Mostly Cloudy","rain",12.69444444,12.69444444,0.74,7.9373,307,9.982,1013.08,"Mostly cloudy throughout the day.",3.59781690900606
"10/2/2007","Partly Cloudy","rain",12.19444444,12.19444444,0.72,9.7083,339,9.982,1013.35,"Mostly cloudy throughout the day.",4.92982639895345
"10/3/2007","Partly Cloudy","rain",12.08333333,12.08333333,0.71,16.9855,348,15.8263,1013.19,"Mostly cloudy throughout the day.",6.41393151465163
"10/4/2007","Partly Cloudy","rain",10.61666667,10.61666667,0.74,10.8514,311,14.9569,1013.54,"Mostly cloudy throughout the day.",13.2131056668893
"10/5/2007","Mostly Cloudy","rain",11.6,11.6,0.57,16.9855,150,15.8263,1011.68,"Mostly cloudy throughout the day.",8.76223505118545
"10/6/2007","Mostly Cloudy","rain",11.02222222,11.02222222,0.6,16.9211,140,15.8263,1011.79,"Mostly cloudy throughout the day.",8.03162564076528
"10/7/2007","Mostly Cloudy","rain",11.88888889,11.88888889,0.6,15.939,150,14.9569,1013.76,"Mostly cloudy throughout the day.",15.4436999771971
"10/8/2007","Mostly Cloudy","rain",10.41666667,10.41666667,0.64,16.6474,139,15.8263,1011.39,"Mostly cloudy throughout the day.",5.99244830548268
"10/9/2007","Mostly Cloudy","rain",10.3,10.3,0.67,13.3952,138,15.8263,1011.42,"Mostly cloudy throughout the day.",8.17884656099171
"10/10/2007","Mostly Cloudy","rain",9.483333333,7.5,0.72,13.3791,119,14.9569,1011.65,"Mostly cloudy throughout the day.",9.73620177982236
"10/11/2007","Mostly Cloudy","rain",9.772222222,7.933333333,0.68,12.8317,117,9.982,1011.83,"Mostly cloudy throughout the day.",6.41388588698689
